OBJECTID,lat,long,dtg,user_name,user_id,text
179,39.328175,-76.5892944,Mon Apr 27 23:37:23 +0000 2015,HerNameJ_,749854926,I understand we all want justice for Freddie But really yo ? What is this bullshit solving ? tf we still lay our heads here !
180,39.284149,-76.5851669,Mon Apr 27 23:37:39 +0000 2015,Lamy_M,324370907,@the100charity also thanks from this Baltimore City teacher for reaching out to help my community
181,39.360391,-76.7009201,Mon Apr 27 23:37:45 +0000 2015,Shermizzle_,2343283457,I wanna get on FT
182,39.2903,-76.6125031,Mon Apr 27 23:37:52 +0000 2015,ELBachatero87,60481281," @ Baltimore, Maryland https://t.co/RyERmw1K3X"
183,39.349878,-76.6166458,Mon Apr 27 23:37:52 +0000 2015,maggieferg_,360691147,@byebyeberardi it's scary
184,39.3108,-76.5622101,Mon Apr 27 23:38:01 +0000 2015,NorthDaytona,1708560762,People and their families was really scared for their lives in school today stop these school shooting rumors 
185,39.310212,-76.6417694,Mon Apr 27 23:38:05 +0000 2015,belovejoshua,2843523311,Video of #BaltimoreRiots #BlackLivesMatter
186,39.308927,-76.6660156,Mon Apr 27 23:38:09 +0000 2015,Fvcknae_,287900758,", this shit crazy outchea"
187,39.286569,-76.6021271,Mon Apr 27 23:38:22 +0000 2015,GoldstarChar,183323180,"New Event: ""I Love You, You're Perfect, Now Change"" @ Ciao Bella Restaurant (Baltimore, MD) http://t.co/ixtylXf7Hg"
188,39.30882,-76.6659393,Mon Apr 27 23:38:52 +0000 2015,Fvcknae_,287900758,", they running in anything"
189,39.31083,-76.5621719,Mon Apr 27 23:38:59 +0000 2015,NorthDaytona,1708560762,When the national guard coming in but Tashjian still expect you at 7:50 sharp 
190,39.301903,-76.6155319,Mon Apr 27 23:39:08 +0000 2015,BaltimoreCP,66179557,"School systems cancel Baltimore City field trips, citing violence: School systems around the Baltimore region have http://t.co/4gpRhHgZqr"
191,39.308896,-76.6660233,Mon Apr 27 23:39:27 +0000 2015,Fvcknae_,287900758,"lmao , y'all gonna see me on the news "
192,39.286569,-76.6021271,Mon Apr 27 23:39:36 +0000 2015,GoldstarCLE,182738206,"New Event: ""I Love You, You're Perfect, Now Change"" @ Ciao Bella Restaurant (Baltimore, MD) http://t.co/bjKdWS8Par"
193,39.310518,-76.6273575,Mon Apr 27 23:40:00 +0000 2015,jpegjoshua,2496529670,Baltimore residents think the gang mentions by BPD are bullshit. #BaltimoreIsRising http://t.co/knVaX94BI5
194,39.28805,-76.6736679,Mon Apr 27 23:40:28 +0000 2015,TrulyBlessed16_,379900146,Baltimore gone Codeine crazy
195,39.325231,-76.681839,Mon Apr 27 23:40:28 +0000 2015,MypowerisLOVE,1038642794,Baltimore is tired of the injustice &amp; hypocrisy from a nation built on equality #FreddieGray #Baltimore #Peace http://t.co/Oz6t8oaU8B
196,39.308904,-76.6659393,Mon Apr 27 23:40:29 +0000 2015,Fvcknae_,287900758,", niggas got hella Jordan's &amp; shit"
197,39.287355,-76.5579453,Mon Apr 27 23:40:42 +0000 2015,baltimore311,199324673,Opened Abandoned Vehicle request via iPhone at 45004598 Portugal St http://t.co/3ielDUPSw5. Car has been sitting in this parking lot w...
198,39.301781,-76.5479813,Mon Apr 27 23:40:45 +0000 2015,KhaiKing_32,411979801,"I honestly could care less about what's going on downtown, just keep it down there and don't bring it up the county.."
199,39.361026,-76.595871,Mon Apr 27 23:41:08 +0000 2015,kxllssss,217853341,How TF the zebras get out
200,39.292848,-76.6303787,Mon Apr 27 23:41:09 +0000 2015,kahleelm__,2994993969,", they in fucking mondawmin"
201,39.32597,-76.5717697,Mon Apr 27 23:41:13 +0000 2015,RenovateBCCLib,2864667071,"If you are stuck in Baltimore and trying to get home, tweet #BaltimoreRescueBus with your location for a ride home."
202,39.286569,-76.6021271,Mon Apr 27 23:41:25 +0000 2015,GoldstarSA,556126496,"New Event: ""I Love You, You're Perfect, Now Change"" @ Ciao Bella Restaurant (Baltimore, MD) http://t.co/efN6cPbYIQ"
203,39.309633,-76.6637726,Mon Apr 27 23:41:36 +0000 2015,dancemymanns,1728795252,WTF just wtf
204,39.310416,-76.6305923,Mon Apr 27 23:41:45 +0000 2015,jpegjoshua,2496529670,Bulk of  #BaltimoreIsRising action happening here/: http://t.co/ybqlKU4Dbv
205,39.35874,-76.7096024,Mon Apr 27 23:41:55 +0000 2015,xoAmourBelle,256134109,So no one sees a problem with all of Baltimore Police downtown but no cops to be found where they REALLY are needed!.....oh ok
206,39.309086,-76.6667328,Mon Apr 27 23:41:56 +0000 2015,Fvcknae_,287900758,", when I was up mondawmin they couldn't get inside "
207,39.293202,-76.5947495,Mon Apr 27 23:41:56 +0000 2015,MsKenistonASHS,2881595741,Shedding tears for Baltimore. Pray for peace.
208,39.277906,-76.6174927,Mon Apr 27 23:42:04 +0000 2015,chelM__,2952006359,Ms.Kia be having cry laughing like omg
209,39.315386,-76.5747604,Mon Apr 27 23:42:11 +0000 2015,wbrooks348,2731128221,Let us all pray it works
210,39.3641,-76.5882492,Mon Apr 27 23:42:12 +0000 2015,tytanicc__,824440453,#lrt yess!!
211,39.281667,-76.5725021,Mon Apr 27 23:42:20 +0000 2015,ScottStauber,1068783728,#seared #halibut #shiitake #mushroom and #blackgarlic #puree with #arugula and #shaved  #vegetable https://t.co/NM3a0GQbK0
212,39.293017,-76.5945969,Mon Apr 27 23:42:31 +0000 2015,MsKenistonASHS,2881595741,Shedding tears for #Baltimore. Pray for peace. #BaltimoreRiots
213,39.364122,-76.5881958,Mon Apr 27 23:42:31 +0000 2015,tytanicc__,824440453,i do that all the time
214,39.286569,-76.6021271,Mon Apr 27 23:42:36 +0000 2015,GoldstarSTL,182738669,"New Event: ""I Love You, You're Perfect, Now Change"" @ Ciao Bella Restaurant (Baltimore, MD) http://t.co/co22zhGvUB"
215,39.341042,-76.6311798,Mon Apr 27 23:42:43 +0000 2015,joshourisman,13472812,@jdeseo Blitzer was blathering for hours before hand. Total disgrace.
216,39.290385,-76.6121902,Mon Apr 27 23:42:57 +0000 2015,SSpringAutoJobs,1283639563,"#Automotive #Job alert: Lot A... | MileOne Automotive | #Baltimore, MD http://t.co/4fAbZrn8jQ #Dealership #Cars #Car #VeteranJob"
217,39.346413,-76.5808716,Mon Apr 27 23:43:09 +0000 2015,Jan20Ninefih,229289153,"I gts in Baltimore&amp;i nevafucked wit it.It literally is like 2 worlds.In one neighborhood u see big houses, around the corner u in the hood."
218,39.308875,-76.6658707,Mon Apr 27 23:43:15 +0000 2015,Fvcknae_,287900758,", my aunt not trynna take us back up mondawmin "
219,39.320862,-76.7054596,Mon Apr 27 23:43:24 +0000 2015,MypowerisLOVE,1038642794,Peace in the streets of #Baltimore #FreddieGray #PeacefulProtest #400yearsinthemaking #wearebetter http://t.co/FaL258W9r1
220,39.286569,-76.6021271,Mon Apr 27 23:43:35 +0000 2015,GoldstarTampa,182739066,"New Event: ""I Love You, You're Perfect, Now Change"" @ Ciao Bella Restaurant (Baltimore, MD) http://t.co/vMH7UuBWqk"
221,39.319432,-76.6533356,Mon Apr 27 23:43:53 +0000 2015,ABC7Brad,57071314,On Reisterstown Rd http://t.co/kefeZThNxg
222,39.358111,-76.5707092,Mon Apr 27 23:44:05 +0000 2015,JaahTenneh,2406388665,That just made me smile hard af
223,39.308877,-76.6660767,Mon Apr 27 23:44:19 +0000 2015,Fvcknae_,287900758,", they said they ready hit walmart"
224,39.359241,-76.6060791,Mon Apr 27 23:44:21 +0000 2015,__lorkev,2861167635,@king_jvgga OMG 
225,39.328133,-76.5950699,Mon Apr 27 23:44:26 +0000 2015,ROBSOLO02,834149244,Come to Baltimore for peace not violence save the children http://t.co/JpzijEuFnf
226,39.341947,-76.5999756,Mon Apr 27 23:44:28 +0000 2015,Anonseqxist,2699733301,"Damn, If I would've dropped a mixtape I'd have the juice make a difference. #Rhymestopcrimes"
227,39.360252,-76.7009506,Mon Apr 27 23:44:36 +0000 2015,Shermizzle_,2343283457,Curfew ???            Uhmmmm....          N O.
228,39.359241,-76.6060104,Mon Apr 27 23:45:01 +0000 2015,__lorkev,2861167635,Shit really crazy 
229,39.290385,-76.6121902,Mon Apr 27 23:45:20 +0000 2015,Soliant_MDs,2469711541,"#Baltimore, MD #FamilyPractice #Job: Permanent Family Medicine Doctor Job in Baltimore at Soliant Health http://t.co/kljjNkG63L #Jobs"
230,39.291568,-76.6225662,Mon Apr 27 23:45:30 +0000 2015,DJAbele,714942312,#baltimoreprotests #stateofemergency @ Lexington Market https://t.co/TbE437jQb5
231,39.361123,-76.5960922,Mon Apr 27 23:45:40 +0000 2015,kxllssss,217853341,Oh Nope. https://t.co/xqC8deViKH
232,39.261261,-76.6314926,Mon Apr 27 23:45:47 +0000 2015,HousingWatchMD,19201793,"@twixtp It's okay, love. I was awful earlier to the editor of @housingwire. It's an awful day. xoxoxo"
233,39.282401,-76.6857147,Mon Apr 27 23:46:00 +0000 2015,BeDopeYesus,37780780, @ Baltimore 410 https://t.co/WyH2AERYQx
234,39.305039,-76.6124878,Mon Apr 27 23:47:01 +0000 2015,okwatevr,550430523,BALTIMORE
235,39.31607,-76.6746979,Mon Apr 27 23:47:07 +0000 2015,KhalasHappiness,297105872,"It's hard enough being black , and yall just fucking it up "
236,39.282401,-76.6857147,Mon Apr 27 23:47:08 +0000 2015,BeDopeYesus,37780780, @ Baltimore 410 https://t.co/qHl5BvLxnA
237,39.360494,-76.5870743,Mon Apr 27 23:47:10 +0000 2015,_camiaa,3102691383,This is really sad 
238,39.360494,-76.5870743,Mon Apr 27 23:47:26 +0000 2015,_camiaa,3102691383,Pray Pray Pray 
239,39.359252,-76.605545,Mon Apr 27 23:47:48 +0000 2015,__lorkev,2861167635,They needa hit the court house
240,39.317457,-76.6764297,Mon Apr 27 23:48:04 +0000 2015,tyjiggy_,2241809991,best tweet i've seen  https://t.co/O9z1XsO6Nt
241,39.317402,-76.6763535,Mon Apr 27 23:48:34 +0000 2015,tyjiggy_,2241809991,@lng_webbie dummy you seen my cousin ?
242,39.279616,-76.5298462,Mon Apr 27 23:48:43 +0000 2015,JoshStavola,2165840092,Trana go to the city
243,39.358796,-76.7095184,Mon Apr 27 23:48:46 +0000 2015,xoAmourBelle,256134109,The news is making it seem like the entire city is under chaos. That is complete false! It's one area.
244,39.31739,-76.6763992,Mon Apr 27 23:48:57 +0000 2015,tyjiggy_,2241809991,@lng_webbie no  rod
245,39.31739,-76.6763992,Mon Apr 27 23:49:26 +0000 2015,tyjiggy_,2241809991,@lng_webbie @410_hotrod 
246,39.282125,-76.6506348,Mon Apr 27 23:49:33 +0000 2015,thereal_51,387505460,If y'all selling some of them stollen cloths I buy some 
247,39.358761,-76.7095337,Mon Apr 27 23:49:42 +0000 2015,xoAmourBelle,256134109,That's still a problem but don't make it seem like Baltimore city is a full out war zone
248,39.306173,-76.6388168,Mon Apr 27 23:49:53 +0000 2015,DamuBobb,58271546,At the intersection of w north and Pennsylvania in #baltimore #FreddieGray h @ Pennsylvania Avenue https://t.co/nyZV0E4hMt
249,39.344411,-76.6781158,Mon Apr 27 23:49:57 +0000 2015,TellyGang,2650231123,"@DMV_Chris: They closed Towson mall ASAP """" Hell Yea "
250,39.317473,-76.6763611,Mon Apr 27 23:50:17 +0000 2015,tyjiggy_,2241809991,@lng_webbie i seen a pic of em down there idk where he at
251,39.361101,-76.596199,Mon Apr 27 23:50:26 +0000 2015,kxllssss,217853341,That man they just peppered sprayed wasn't even doing shit!!!!
252,39.339551,-76.6827698,Mon Apr 27 23:50:55 +0000 2015,jennif_lady,2771636705,A Moment Of Silent And Prayer #BaltimoreCity
253,39.331804,-76.6976318,Mon Apr 27 23:50:59 +0000 2015,DOMDIVA83,58975698,"They looting #mondawmin @ Liberty Heights, Maryland https://t.co/IrSatNQGpi"
254,39.358793,-76.7095261,Mon Apr 27 23:51:02 +0000 2015,xoAmourBelle,256134109,Which makes no sense why it's going on. Why are there no cops at Mondawmin and North Ave?
255,39.316332,-76.6531448,Mon Apr 27 23:51:02 +0000 2015,ABC7Brad,57071314,Looters arrest ed at mall http://t.co/z37oojcRHj
256,39.233946,-76.5690918,Mon Apr 27 23:51:08 +0000 2015,tweetnIGNANTish,102875172,"I'm at Motiva East in Baltimore, MD https://t.co/DJUzvCTXq0"
257,39.36086,-76.5962906,Mon Apr 27 23:51:16 +0000 2015,kxllssss,217853341,Not playing with you https://t.co/eTy5kIsWte
258,39.300258,-76.6124725,Mon Apr 27 23:51:24 +0000 2015,InvestedCoach,3027112641,#BaltimoreRiots    Sad for Baltimore today. No one will listen to your concerns this way
259,39.3395,-76.6827698,Mon Apr 27 23:51:39 +0000 2015,jennif_lady,2771636705,A Moment Of Silent Prayer #BaltimoreCity
260,39.324039,-76.5653381,Mon Apr 27 23:51:42 +0000 2015,hegot_MONEy,2770586619,My LRT 
261,39.28426,-76.566185,Mon Apr 27 23:51:46 +0000 2015,julsiewools,710110602,On the bright side me &amp; Jaime are ready for the Caps game http://t.co/T2l2QXVavb
262,39.333277,-76.6088333,Mon Apr 27 23:51:57 +0000 2015,shroomshali,2434449557,"@TheStormCro Irregardless of his crimes, the police had no right to kill him and try to cover it up. That's what we have courts for."
263,39.316097,-76.6747131,Mon Apr 27 23:52:14 +0000 2015,KhalasHappiness,297105872,You will never hear me claim Baltimore 
264,39.289337,-76.6072388,Mon Apr 27 23:52:17 +0000 2015,vadlife,41483168,Shame the show had to be canceled. This was totally out of our control. You can see my frustration in https://t.co/eH26Xakd7Y
265,39.310809,-76.5621643,Mon Apr 27 23:52:24 +0000 2015,NorthDaytona,1708560762,So just point me to who selling the shit
266,39.277899,-76.6176071,Mon Apr 27 23:52:25 +0000 2015,chelM__,2952006359,"Sambo funny as shit""""i fucked up all my commas already"""""
267,39.31609,-76.6747055,Mon Apr 27 23:52:45 +0000 2015,KhalasHappiness,297105872,I hopped of the Baltimore bandwagon when I first came here . I hate this place yo .
268,39.310805,-76.5621643,Mon Apr 27 23:52:51 +0000 2015,NorthDaytona,1708560762,They ready start their own black business OK
269,39.36234,-76.6250458,Mon Apr 27 23:53:07 +0000 2015,__STANTON__,1491676734,@21mikeB kid is growing into a man
270,39.281525,-76.5770035,Mon Apr 27 23:53:12 +0000 2015,brittanymcmahon,23696055,Clergy March is how protesting should look. Take notes #BaltimoreRiots
271,39.308494,-76.6281357,Mon Apr 27 23:53:21 +0000 2015,TheRiler,234787092,@ChuckCJohnson @instapundit @DrMartyFox @k_mcq @kerpen You don't get it: 1) They like her. 2) They're looting businesses.
272,39.364032,-76.5883408,Mon Apr 27 23:54:08 +0000 2015,tytanicc__,824440453,im going to theit's just gonna take time
273,39.333312,-76.6088028,Mon Apr 27 23:54:17 +0000 2015,shroomshali,2434449557,@TheStormCro Well then what are you trying to say???? #IDidntSayThat
274,39.301903,-76.6155319,Mon Apr 27 23:54:33 +0000 2015,BaltimoreCP,66179557,Possible Armed Person Reported At Towson University: A police emergency is reported inside Cook Library. Students http://t.co/6zPtfNF9g4
275,39.301903,-76.6155319,Mon Apr 27 23:54:34 +0000 2015,BaltimoreCP,66179557,Towson Univ.: Reports of possible armed person: Towson University officials said police are investigating reports http://t.co/oFMDEvBAJl
276,39.290599,-76.6092606,Mon Apr 27 23:55:14 +0000 2015,dougmckelway,251105718,Baltimore Police @BaltimorePolice  6m6 minutes agoWe have reports of several people inside Mondawmin Mall looting
277,39.360042,-76.6029129,Mon Apr 27 23:55:30 +0000 2015,svnfl0wer_,404342182,all yall dumb asses stealing and shit . all yall on camera
278,39.298011,-76.6610184,Mon Apr 27 23:55:31 +0000 2015,MLSBLUVSFASHION,25367676,Oh the mayor is on msnbc
279,39.2903,-76.6125031,Mon Apr 27 23:55:39 +0000 2015,ChukDiesel410,240431576,They just wont stop!! And its gonna get worse!! #FuckThePolice #BlackLivesMatter #PrayForBaltimore @ https://t.co/1mOLno26Wz
280,39.305967,-76.6425095,Mon Apr 27 23:55:44 +0000 2015,IKarlaBee,2723671546,Awwwww 
281,39.275766,-76.6303253,Mon Apr 27 23:56:04 +0000 2015,V2ofDoom,24051442,"#baltimore is rioting, don't worry I'm safe #FreddieGray"
282,39.28565,-76.5951614,Mon Apr 27 23:56:07 +0000 2015,Bradyy_Lynn,203394802,YOU GO CLERGY!
283,39.364139,-76.5883102,Mon Apr 27 23:56:23 +0000 2015,tytanicc__,824440453,y'all rioting... meanwhile they got the bikes out
284,39.290385,-76.6121902,Mon Apr 27 23:56:27 +0000 2015,SSpringAutoJobs,1283639563,"#Automotive #Job alert: Lot A... | MileOne Automotive | #Baltimore, MD http://t.co/PeYAuOmLFx #Dealership #Cars #Car #VeteranJob"
285,39.358111,-76.5707092,Mon Apr 27 23:56:33 +0000 2015,JaahTenneh,2406388665,No school tomorrow  just got the call
286,39.359552,-76.603302,Mon Apr 27 23:56:36 +0000 2015,svnfl0wer_,404342182,i love torria yo she so funny 
287,39.316882,-76.7092972,Mon Apr 27 23:56:45 +0000 2015,Erika_LajuannX3,537657053,Ya'll out rioting like #LHHATL not rey come on 
288,39.293443,-76.5710068,Mon Apr 27 23:56:58 +0000 2015,baltimore311,199324673,Opened Dirty Alley or Street request via iPhone at 32 N Clinton St http://t.co/hm6akvoSup. Trash constantly. now it's open bags a pieces...
289,39.36405,-76.58815,Mon Apr 27 23:56:58 +0000 2015,tytanicc__,824440453,i b getting hype when i hear or see the bikes
290,39.2903,-76.6125031,Mon Apr 27 23:56:58 +0000 2015,TYDRYN,267457163,"Just posted a photo @ Baltimore, Maryland https://t.co/5JH6XEMjn7"
291,39.2903,-76.6125031,Mon Apr 27 23:57:14 +0000 2015,alicattx0,25570189,"""Returning violence for violence multiplies violence, adding deeper darkness to a night already https://t.co/xgYA6Y5DwC"
292,39.311013,-76.6183701,Mon Apr 27 23:57:30 +0000 2015,caseyfkuhn,264511271,Police barricade to contain violent protestors on North Ave in West Baltimore @CBSPhilly http://t.co/1s92H45vCz
293,39.333305,-76.6087723,Mon Apr 27 23:57:37 +0000 2015,shroomshali,2434449557,"@TheStormCro Useless??? Like you know him??? Oh, wait. You can judge by a rap sheet."
294,39.32412,-76.570694,Mon Apr 27 23:57:38 +0000 2015,_LorAntt,2422742311,She look like she just woke up 
295,39.310799,-76.5621872,Mon Apr 27 23:57:41 +0000 2015,NorthDaytona,1708560762,Y'all realize the national guard also came in during the 60s right
296,39.310127,-76.6422348,Mon Apr 27 23:57:43 +0000 2015,ShawnDrurySC,340545070,Single protester sitting on West North Ave. Has been there for an hour. Occasionally in tears. @ https://t.co/VL2RfBacoI
297,39.305967,-76.6425095,Mon Apr 27 23:57:46 +0000 2015,IKarlaBee,2723671546,@MsLovely_Des EVERYTHING is A Crime When They In Site Yo  I'm praying for these ppl  I'm sad alor bit 
298,39.274785,-76.6086731,Mon Apr 27 23:57:52 +0000 2015,PandaMc8,388008073,The inner harbor is a ghost town #Baltimore http://t.co/kkh45fdz9b
299,39.359822,-76.6708145,Mon Apr 27 23:58:04 +0000 2015,Aher_Kaye,2866547325,There she go wit that thug word. Can't stand her
300,39.310834,-76.5621719,Mon Apr 27 23:58:09 +0000 2015,NorthDaytona,1708560762,They not going just shoot you in sight 
301,39.32243,-76.5686493,Mon Apr 27 23:58:42 +0000 2015,kvng_dinkk,3071235256,Now Dis Bitch Wanna Speak After Her Lor Ass Was M.I.A 
302,39.290385,-76.6121902,Mon Apr 27 23:58:51 +0000 2015,Soliant_Schools,2421024865,"Soliant Health: Part time Speech Language Pathologist job in Baltimore, MD (#Baltimore, MD) http://t.co/fGmFU99kaS #Healthcare #Job #Jobs"
303,39.29595,-76.6199646,Mon Apr 27 23:58:54 +0000 2015,jessicaphan121,2876946151,This is not the way #Baltimore
304,39.3333,-76.6087723,Mon Apr 27 23:59:04 +0000 2015,shroomshali,2434449557,@TheStormCro Guys like that can't get a job. Who'd hire him? Yet somehow he needs to feed himself! Selling drugs does not make you a thug.
305,39.322984,-76.6173859,Mon Apr 27 23:59:18 +0000 2015,TomFaison,561621718,FUCK THE MAYOR
306,39.307868,-76.6425247,Mon Apr 27 23:59:54 +0000 2015,IKarlaBee,2723671546,I'm Just In The House Watching All Of This History Being Made  ion Even Know How To Feel About It 
